readName,readClass
m84074_240804_073425_s4/260969258/ccs,CTCR-P
m84074_240804_073425_s4/217780952/ccs,CTCR-P
m84074_240804_073425_s4/211226806/ccs,CTCR-P
m84074_240804_073425_s4/259329749/ccs,CTCR-P
m84074_240804_073425_s4/267456194/ccs,CTCR-P
m84074_240804_073425_s4/267849666/ccs,CTCR-P
m84074_240804_073425_s4/245044499/ccs,CTCR-P
m84074_240804_073425_s4/246353600/ccs,CTCR-P
m84074_240804_073425_s4/262542124/ccs,CTCR-P
m84074_240804_073425_s4/257494653/ccs,CTCR-P
m84074_240804_073425_s4/257889824/ccs,CTCR-P
m84074_240804_073425_s4/237966083/ccs,CTCR-P
m84074_240804_073425_s4/248188063/ccs,CTCR-P
m84074_240804_073425_s4/264966857/ccs,CTCR-P
m84074_240804_073425_s4/222497880/ccs,CTCR-P
m84074_240804_073425_s4/216601019/ccs,CTCR-P
m84074_240804_073425_s4/242551888/ccs,CTCR-P
m84074_240804_073425_s4/244586209/ccs,CTCR-P
m84074_240804_073425_s4/259593032/ccs,CTCR-P
m84074_240804_073425_s4/220009593/ccs,CTCR-P
m84074_240804_073425_s4/251138209/ccs,CTCR-P
m84074_240804_073425_s4/241241395/ccs,CTCR-P
m84074_240804_073425_s4/263458892/ccs,CTCR-P
m84074_240804_073425_s4/223155810/ccs,CTCR-P
m84074_240804_073425_s4/242028580/ccs,CTCR-P
m84074_240804_073425_s4/240915757/ccs,CTCR-P
m84074_240804_073425_s4/222892185/ccs,CTCR-P
m84074_240804_073425_s4/254612208/ccs,CTCR-P
m84074_240804_073425_s4/257822126/ccs,CTCR-P
m84074_240804_073425_s4/242160833/ccs,CTCR-P
m84074_240804_073425_s4/237506404/ccs,CTCR-P
m84074_240804_073425_s4/217912481/ccs,CTCR-P
m84074_240804_073425_s4/240979079/ccs,CTCR-P
m84074_240804_073425_s4/257559644/ccs,CTCR-P
m84074_240804_073425_s4/238357851/ccs,CTCR-P
m84074_240804_073425_s4/251072215/ccs,CTCR-P
m84074_240804_073425_s4/238227753/ccs,CTCR-P
m84074_240804_073425_s4/258610957/ccs,CTCR-P
m84074_240804_073425_s4/220335696/ccs,CTCR-P
m84074_240804_073425_s4/245176004/ccs,CTCR-P
m84074_240804_073425_s4/223286481/ccs,CTCR-P
m84074_240804_073425_s4/246746583/ccs,CTCR-P
m84074_240804_073425_s4/211293700/ccs,CTCR-P
m84074_240804_073425_s4/259002116/ccs,CTCR-P
m84074_240804_073425_s4/257888709/ccs,CTCR-P
m84074_240804_073425_s4/261756157/ccs,CTCR-P
m84074_240804_073425_s4/265490700/ccs,CTCR-P
m84074_240804_073425_s4/238490614/ccs,CTCR-P
m84074_240804_073425_s4/244258615/ccs,CTCR-P
m84074_240804_073425_s4/246287706/ccs,CTCR-P
m84074_240804_073425_s4/239473436/ccs,CTCR-P
m84074_240804_073425_s4/228202026/ccs,CTCR-P
m84074_240804_073425_s4/254938752/ccs,CTCR-P
m84074_240804_073425_s4/258413830/ccs,CTCR-P
m84074_240804_073425_s4/222500053/ccs,CTCR-P
m84074_240804_073425_s4/243078309/ccs,CTCR-P
m84074_240804_073425_s4/211556245/ccs,CTCR-P
m84074_240804_073425_s4/258806914/ccs,CTCR-P
m84074_240804_073425_s4/228200661/ccs,CTCR-P
m84074_240804_073425_s4/262280278/ccs,CTCR-P
m84074_240804_073425_s4/259263708/ccs,CTCR-P
m84074_240804_073425_s4/238622176/ccs,CTCR-P
m84074_240804_073425_s4/248648517/ccs,CTCR-P
m84074_240804_073425_s4/228527327/ccs,CTCR-P
m84074_240804_073425_s4/211030077/ccs,CTCR-P
m84074_240804_073425_s4/238685214/ccs,CTCR-P
m84074_240804_073425_s4/211095082/ccs,CTCR-P
m84074_240804_073425_s4/255529519/ccs,CTCR-P
m84074_240804_073425_s4/264900557/ccs,CTCR-P
m84074_240804_073425_s4/217189559/ccs,CTCR-P
m84074_240804_073425_s4/248909344/ccs,CTCR-P
m84074_240804_073425_s4/260181655/ccs,CTCR-P
m84074_240804_073425_s4/253236346/ccs,CTCR-P
m84074_240804_073425_s4/253760771/ccs,CTCR-P
m84074_240804_073425_s4/221189287/ccs,CTCR-P
m84074_240804_073425_s4/212472505/ccs,CTCR-P
m84074_240804_073425_s4/216600590/ccs,CTCR-P
m84074_240804_073425_s4/221975869/ccs,CTCR-P
m84074_240804_073425_s4/223219652/ccs,CTCR-P
m84074_240804_073425_s4/220795586/ccs,CTCR-P
m84074_240804_073425_s4/223678126/ccs,CTCR-P
m84074_240804_073425_s4/228726480/ccs,CTCR-P
m84074_240804_073425_s4/252382661/ccs,CTCR-P
m84074_240804_073425_s4/233641449/ccs,CTCR-P
m84074_240804_073425_s4/247337198/ccs,CTCR-P
m84074_240804_073425_s4/234490963/ccs,CTCR-P
m84074_240804_073425_s4/258674892/ccs,CTCR-P
m84074_240804_073425_s4/253432454/ccs,CTCR-P
m84074_240804_073425_s4/264179927/ccs,CTCR-P
m84074_240804_073425_s4/221910842/ccs,CTCR-P
m84074_240804_073425_s4/249302509/ccs,CTCR-P
m84074_240804_073425_s4/264834939/ccs,CTCR-P
m84074_240804_073425_s4/250549231/ccs,CTCR-P
m84074_240804_073425_s4/265885051/ccs,CTCR-P
m84074_240804_073425_s4/257824396/ccs,CTCR-P
m84074_240804_073425_s4/237637940/ccs,CTCR-P
m84074_240804_073425_s4/228004835/ccs,CTCR-P
m84074_240804_073425_s4/238949756/ccs,CTCR-P
m84074_240804_073425_s4/211029333/ccs,CTCR-P
m84074_240804_073425_s4/257496030/ccs,CTCR-P
m84074_240804_073425_s4/260181780/ccs,CTCR-P
m84074_240804_073425_s4/228593648/ccs,CTCR-P
m84074_240804_073425_s4/262147417/ccs,CTCR-P
m84074_240804_073425_s4/263786940/ccs,CTCR-P
m84074_240804_073425_s4/217978323/ccs,CTCR-P
m84074_240804_073425_s4/217649288/ccs,CTCR-P
m84074_240804_073425_s4/244258226/ccs,CTCR-P
m84074_240804_073425_s4/252778194/ccs,CTCR-P
m84074_240804_073425_s4/254154094/ccs,CTCR-P
m84074_240804_073425_s4/239406216/ccs,CTCR-P
m84074_240804_073425_s4/254284582/ccs,CTCR-P
m84074_240804_073425_s4/227807875/ccs,CTCR-P
m84074_240804_073425_s4/261886684/ccs,CTCR-P
m84074_240804_073425_s4/246156997/ccs,CTCR-P
m84074_240804_073425_s4/211553551/ccs,CTCR-P
m84074_240804_073425_s4/243404345/ccs,CTCR-P
m84074_240804_073425_s4/217518194/ccs,CTCR-P
m84074_240804_073425_s4/242224170/ccs,CTCR-P
m84074_240804_073425_s4/256381247/ccs,CTCR-P
m84074_240804_073425_s4/256185350/ccs,CTCR-P
m84074_240804_073425_s4/254873216/ccs,CTCR-P
m84074_240804_073425_s4/237769300/ccs,CTCR-P
m84074_240804_073425_s4/242685510/ccs,CTCR-P
m84074_240804_073425_s4/243406274/ccs,CTCR-P
m84074_240804_073425_s4/237770451/ccs,CTCR-P
m84074_240804_073425_s4/222434713/ccs,CTCR-P
m84074_240804_073425_s4/257298102/ccs,CTCR-P
m84074_240804_073425_s4/238621524/ccs,CTCR-P
m84074_240804_073425_s4/240980551/ccs,CTCR-P
m84074_240804_073425_s4/252055462/ccs,CTCR-P
m84074_240804_073425_s4/211554745/ccs,CTCR-P
m84074_240804_073425_s4/267522955/ccs,CTCR-P
m84074_240804_073425_s4/257037161/ccs,CTCR-P
m84074_240804_073425_s4/242618712/ccs,CTCR-P
m84074_240804_073425_s4/264443337/ccs,CTCR-P
m84074_240804_073425_s4/242225292/ccs,CTCR-P
m84074_240804_073425_s4/252383586/ccs,CTCR-P
m84074_240804_073425_s4/229249106/ccs,CTCR-P
m84074_240804_073425_s4/247401717/ccs,CTCR-P
m84074_240804_073425_s4/255071993/ccs,CTCR-P
m84074_240804_073425_s4/267523202/ccs,CTCR-P
m84074_240804_073425_s4/267652470/ccs,CTCR-P
m84074_240804_073425_s4/265359853/ccs,CTCR-P
m84074_240804_073425_s4/242815537/ccs,CTCR-P
m84074_240804_073425_s4/253300314/ccs,CTCR-P
m84074_240804_073425_s4/242421681/ccs,CTCR-P
m84074_240804_073425_s4/228790743/ccs,CTCR-P
m84074_240804_073425_s4/246420878/ccs,CTCR-P
m84074_240804_073425_s4/259854865/ccs,CTCR-P
m84074_240804_073425_s4/221777460/ccs,CTCR-P
m84074_240804_073425_s4/249499644/ccs,CTCR-P
m84074_240804_073425_s4/256644777/ccs,CTCR-P
m84074_240804_073425_s4/212340182/ccs,CTCR-P
m84074_240804_073425_s4/260377984/ccs,CTCR-P
m84074_240804_073425_s4/256643871/ccs,CTCR-P
m84074_240804_073425_s4/247467426/ccs,CTCR-P
m84074_240804_073425_s4/260443418/ccs,CTCR-P
m84074_240804_073425_s4/253365808/ccs,CTCR-P
m84074_240804_073425_s4/259396576/ccs,CTCR-P
m84074_240804_073425_s4/248320339/ccs,CTCR-P
m84074_240804_073425_s4/256905434/ccs,CTCR-P
m84074_240804_073425_s4/222433387/ccs,CTCR-P
m84074_240804_073425_s4/238096897/ccs,CTCR-P
m84074_240804_073425_s4/220468369/ccs,CTCR-P
m84074_240804_073425_s4/227808986/ccs,CTCR-P
m84074_240804_073425_s4/264836129/ccs,CTCR-P
m84074_240804_073425_s4/263589283/ccs,CTCR-P
m84074_240804_073425_s4/255464784/ccs,CTCR-P
m84074_240804_073425_s4/234818578/ccs,CTCR-P
m84074_240804_073425_s4/260117969/ccs,CTCR-P
m84074_240804_073425_s4/238555551/ccs,CTCR-P
m84074_240804_073425_s4/212406820/ccs,CTCR-P
m84074_240804_073425_s4/239473318/ccs,CTCR-P
m84074_240804_073425_s4/266079789/ccs,CTCR-P
m84074_240804_073425_s4/243535439/ccs,CTCR-P
m84074_240804_073425_s4/255790551/ccs,CTCR-P
m84074_240804_073425_s4/261492357/ccs,CTCR-P
m84074_240804_073425_s4/252121234/ccs,CTCR-P
m84074_240804_073425_s4/237639151/ccs,CTCR-P
m84074_240804_073425_s4/221319539/ccs,CTCR-P
m84074_240804_073425_s4/253563621/ccs,CTCR-P
m84074_240804_073425_s4/217059183/ccs,CTCR-P
m84074_240804_073425_s4/222235682/ccs,CTCR-P
m84074_240804_073425_s4/245436185/ccs,CTCR-P
m84074_240804_073425_s4/255071471/ccs,CTCR-P
m84074_240804_073425_s4/249959643/ccs,CTCR-P
m84074_240804_073425_s4/250744339/ccs,CTCR-P
m84074_240804_073425_s4/254350153/ccs,CTCR-P
m84074_240804_073425_s4/266015945/ccs,CTCR-P
m84074_240804_073425_s4/257496300/ccs,CTCR-P
m84074_240804_073425_s4/217190154/ccs,CTCR-P
m84074_240804_073425_s4/228266019/ccs,CTCR-P
m84074_240804_073425_s4/238555005/ccs,CTCR-P
m84074_240804_073425_s4/244388883/ccs,CTCR-P
m84074_240804_073425_s4/260706569/ccs,CTCR-P
m84074_240804_073425_s4/222631307/ccs,CTCR-P
m84074_240804_073425_s4/251202829/ccs,CTCR-P
m84074_240804_073425_s4/242619438/ccs,CTCR-P
m84074_240804_073425_s4/242289875/ccs,CTCR-P
m84074_240804_073425_s4/245371653/ccs,CTCR-P
m84074_240804_073425_s4/252450157/ccs,CTCR-P
m84074_240804_073425_s4/221845382/ccs,CTCR-P
m84074_240804_073425_s4/251598068/ccs,CTCR-P
m84074_240804_073425_s4/251662405/ccs,CTCR-P
m84074_240804_073425_s4/240194894/ccs,CTCR-P
m84074_240804_073425_s4/262476857/ccs,CTCR-P
m84074_240804_073425_s4/253891158/ccs,CTCR-P
m84074_240804_073425_s4/245435709/ccs,CTCR-P
m84074_240804_073425_s4/223221647/ccs,CTCR-P
m84074_240804_073425_s4/254151817/ccs,CTCR-P
m84074_240804_073425_s4/239276407/ccs,CTCR-P
m84074_240804_073425_s4/217060491/ccs,CTCR-P
m84074_240804_073425_s4/256709832/ccs,CTCR-P
m84074_240804_073425_s4/256710167/ccs,CTCR-P
m84074_240804_073425_s4/211096357/ccs,CTCR-P
m84074_240804_073425_s4/223481266/ccs,CTCR-P
m84074_240804_073425_s4/253103806/ccs,CTCR-P
m84074_240804_073425_s4/259396935/ccs,CTCR-P
m84074_240804_073425_s4/251006953/ccs,CTCR-P
m84074_240804_073425_s4/240457251/ccs,CTCR-P
m84074_240804_073425_s4/220272441/ccs,CTCR-P
m84074_240804_073425_s4/262868215/ccs,CTCR-P
m84074_240804_073425_s4/243665979/ccs,CTCR-P
m84074_240804_073425_s4/223614855/ccs,CTCR-P
m84074_240804_073425_s4/244715877/ccs,CTCR-P
m84074_240804_073425_s4/245435426/ccs,CTCR-P
m84074_240804_073425_s4/253760125/ccs,CTCR-P
m84074_240804_073425_s4/221647269/ccs,CTCR-P
m84074_240804_073425_s4/258019262/ccs,CTCR-P
m84074_240804_073425_s4/237704587/ccs,CTCR-P
m84074_240804_073425_s4/262475499/ccs,CTCR-P
m84074_240804_073425_s4/216471051/ccs,CTCR-P
m84074_240804_073425_s4/256380369/ccs,CTCR-P
m84074_240804_073425_s4/246419790/ccs,CTCR-P
m84074_240804_073425_s4/250418367/ccs,CTCR-P
m84074_240804_073425_s4/265687198/ccs,CTCR-P
m84074_240804_073425_s4/263065568/ccs,CTCR-P
m84074_240804_073425_s4/244387174/ccs,CTCR-P
m84074_240804_073425_s4/256710039/ccs,CTCR-P
m84074_240804_073425_s4/220533981/ccs,CTCR-P
m84074_240804_073425_s4/251729537/ccs,CTCR-P
m84074_240804_073425_s4/240390831/ccs,CTCR-P
m84074_240804_073425_s4/251268688/ccs,CTCR-P
m84074_240804_073425_s4/245829014/ccs,CTCR-P
m84074_240804_073425_s4/210767218/ccs,CTCR-P
m84074_240804_073425_s4/223549238/ccs,CTCR-P
m84074_240804_073425_s4/259330300/ccs,CTCR-P
m84074_240804_073425_s4/246418675/ccs,CTCR-P
m84074_240804_073425_s4/255070204/ccs,CTCR-P
m84074_240804_073425_s4/211029564/ccs,CTCR-P
m84074_240804_073425_s4/217124429/ccs,CTCR-P
m84074_240804_073425_s4/233771449/ccs,CTCR-P
m84074_240804_073425_s4/249041289/ccs,CTCR-P
m84074_240804_073425_s4/240587986/ccs,CTCR-P
m84074_240804_073425_s4/264572342/ccs,CTCR-P
m84074_240804_073425_s4/238556759/ccs,CTCR-P
m84074_240804_073425_s4/243143838/ccs,CTCR-P
m84074_240804_073425_s4/266014935/ccs,CTCR-P
m84074_240804_073425_s4/246287755/ccs,CTCR-P
m84074_240804_073425_s4/228464090/ccs,CTCR-P
m84074_240804_073425_s4/241964623/ccs,CTCR-P
m84074_240804_073425_s4/233967740/ccs,CTCR-P
m84074_240804_073425_s4/229183210/ccs,CTCR-P
m84074_240804_073425_s4/217715722/ccs,CTCR-P
m84074_240804_073425_s4/237571573/ccs,CTCR-P
m84074_240804_073425_s4/252972413/ccs,CTCR-P
m84074_240804_073425_s4/245372398/ccs,CTCR-P
m84074_240804_073425_s4/246945046/ccs,CTCR-P
m84074_240804_073425_s4/228398497/ccs,CTCR-P
m84074_240804_073425_s4/259198711/ccs,CTCR-P
m84074_240804_073425_s4/249434326/ccs,CTCR-P
m84074_240804_073425_s4/216732349/ccs,CTCR-P
m84074_240804_073425_s4/254086625/ccs,CTCR-P
m84074_240804_073425_s4/267129489/ccs,CTCR-P
m84074_240804_073425_s4/248057962/ccs,CTCR-P
m84074_240804_073425_s4/211684835/ccs,CTCR-P
m84074_240804_073425_s4/253564629/ccs,CTCR-P
m84074_240804_073425_s4/265097648/ccs,CTCR-P
m84074_240804_073425_s4/258871069/ccs,CTCR-P
m84074_240804_073425_s4/255989284/ccs,CTCR-P
m84074_240804_073425_s4/239539577/ccs,CTCR-P
m84074_240804_073425_s4/252121031/ccs,CTCR-P
m84074_240804_073425_s4/221973890/ccs,CTCR-P
m84074_240804_073425_s4/250613715/ccs,CTCR-P
m84074_240804_073425_s4/249696018/ccs,CTCR-P
m84074_240804_073425_s4/252710434/ccs,CTCR-P
m84074_240804_073425_s4/222104864/ccs,CTCR-P
m84074_240804_073425_s4/259658863/ccs,CTCR-P
m84074_240804_073425_s4/260968873/ccs,CTCR-P
m84074_240804_073425_s4/242553089/ccs,CTCR-P
m84074_240804_073425_s4/247665730/ccs,CTCR-P
m84074_240804_073425_s4/228726190/ccs,CTCR-P
m84074_240804_073425_s4/239015820/ccs,CTCR-P
m84074_240804_073425_s4/251662848/ccs,CTCR-P
m84074_240804_073425_s4/228462812/ccs,CTCR-P
m84074_240804_073425_s4/243275638/ccs,CTCR-P
m84074_240804_073425_s4/228658416/ccs,CTCR-P
m84074_240804_073425_s4/243012477/ccs,CTCR-P
m84074_240804_073425_s4/267456795/ccs,CTCR-P
m84074_240804_073425_s4/262215000/ccs,CTCR-P
m84074_240804_073425_s4/211293918/ccs,CTCR-P
m84074_240804_073425_s4/248778027/ccs,CTCR-P
m84074_240804_073425_s4/265162834/ccs,CTCR-P
m84074_240804_073425_s4/252515770/ccs,CTCR-P
m84074_240804_073425_s4/251860490/ccs,CTCR-P
m84074_240804_073425_s4/254219123/ccs,CTCR-P
m84074_240804_073425_s4/256248909/ccs,CTCR-P
m84074_240804_073425_s4/264179375/ccs,CTCR-P
m84074_240804_073425_s4/234297224/ccs,CTCR-P
m84074_240804_073425_s4/212208736/ccs,CTCR-P
m84074_240804_073425_s4/260837530/ccs,CTCR-P
m84074_240804_073425_s4/216600077/ccs,CTCR-P
m84074_240804_073425_s4/264508692/ccs,CTCR-P
m84074_240804_073425_s4/248713580/ccs,CTCR-P
m84074_240804_073425_s4/238819090/ccs,CTCR-P
m84074_240804_073425_s4/243143519/ccs,CTCR-P
m84074_240804_073425_s4/216994007/ccs,CTCR-P
m84074_240804_073425_s4/246158107/ccs,CTCR-P
m84074_240804_073425_s4/233641765/ccs,CTCR-P
m84074_240804_073425_s4/255725057/ccs,CTCR-P
m84074_240804_073425_s4/228593355/ccs,CTCR-P
m84074_240804_073425_s4/266669368/ccs,CTCR-P
m84074_240804_073425_s4/243076679/ccs,CTCR-P
m84074_240804_073425_s4/241438213/ccs,CTCR-P
m84074_240804_073425_s4/220730492/ccs,CTCR-P
m84074_240804_073425_s4/244780625/ccs,CTCR-P
m84074_240804_073425_s4/221908012/ccs,CTCR-P
m84074_240804_073425_s4/251334311/ccs,CTCR-P
m84074_240804_073425_s4/221517198/ccs,CTCR-P
m84074_240804_073425_s4/241046774/ccs,CTCR-P
m84074_240804_073425_s4/250416985/ccs,CTCR-P
m84074_240804_073425_s4/227872396/ccs,CTCR-P
m84074_240804_073425_s4/249435661/ccs,CTCR-P
m84074_240804_073425_s4/254677871/ccs,CTCR-P
m84074_240804_073425_s4/251531701/ccs,CTCR-P
m84074_240804_073425_s4/244520371/ccs,CTCR-P
m84074_240804_073425_s4/267129887/ccs,CTCR-P
m84074_240804_073425_s4/258805998/ccs,CTCR-P
m84074_240804_073425_s4/259920313/ccs,CTCR-P
m84074_240804_073425_s4/239668590/ccs,CTCR-P
m84074_240804_073425_s4/246551716/ccs,CTCR-P
m84074_240804_073425_s4/243404062/ccs,CTCR-P
m84074_240804_073425_s4/248387003/ccs,CTCR-P
m84074_240804_073425_s4/239474027/ccs,CTCR-P
m84074_240804_073425_s4/223219751/ccs,CTCR-P
m84074_240804_073425_s4/217124875/ccs,CTCR-P
m84074_240804_073425_s4/243471081/ccs,CTCR-P
m84074_240804_073425_s4/251925198/ccs,CTCR-P
m84074_240804_073425_s4/265490232/ccs,CTCR-P
m84074_240804_073425_s4/260117138/ccs,CTCR-P
m84074_240804_073425_s4/262803236/ccs,CTCR-P
m84074_240804_073425_s4/255006142/ccs,CTCR-P
m84074_240804_073425_s4/244191639/ccs,CTCR-P
m84074_240804_073425_s4/244520006/ccs,CTCR-P
m84074_240804_073425_s4/255726775/ccs,CTCR-P
m84074_240804_073425_s4/243930523/ccs,CTCR-P
m84074_240804_073425_s4/256120389/ccs,CTCR-P
m84074_240804_073425_s4/244256895/ccs,CTCR-P
m84074_240804_073425_s4/257887458/ccs,CTCR-P
m84074_240804_073425_s4/216536872/ccs,CTCR-P
m84074_240804_073425_s4/258807209/ccs,CTCR-P
m84074_240804_073425_s4/260116814/ccs,CTCR-P
m84074_240804_073425_s4/254348664/ccs,CTCR-P
m84074_240804_073425_s4/217780942/ccs,CTCR-P
m84074_240804_073425_s4/228068644/ccs,CTCR-P
m84074_240804_073425_s4/239212343/ccs,CTCR-P
m84074_240804_073425_s4/250942943/ccs,CTCR-P
m84074_240804_073425_s4/223024540/ccs,CTCR-P
m84074_240804_073425_s4/257758106/ccs,CTCR-P
m84074_240804_073425_s4/228266622/ccs,CTCR-P
m84074_240804_073425_s4/255856798/ccs,CTCR-P
m84074_240804_073425_s4/240390178/ccs,CTCR-P
m84074_240804_073425_s4/247665769/ccs,CTCR-P
m84074_240804_073425_s4/258020143/ccs,CTCR-P
m84074_240804_073425_s4/253889709/ccs,CTCR-P
m84074_240804_073425_s4/228396208/ccs,CTCR-P
m84074_240804_073425_s4/267064417/ccs,CTCR-P
m84074_240804_073425_s4/248385512/ccs,CTCR-P
m84074_240804_073425_s4/263787699/ccs,CTCR-P
m84074_240804_073425_s4/220795081/ccs,CTCR-P
m84074_240804_073425_s4/238883955/ccs,CTCR-P
m84074_240804_073425_s4/256972155/ccs,CTCR-P
m84074_240804_073425_s4/250876398/ccs,CTCR-P
m84074_240804_073425_s4/220794092/ccs,CTCR-P
m84074_240804_073425_s4/260772181/ccs,CTCR-P
m84074_240804_073425_s4/217320697/ccs,CTCR-P
m84074_240804_073425_s4/242093465/ccs,CTCR-P
m84074_240804_073425_s4/221449795/ccs,CTCR-P
m84074_240804_073425_s4/253758783/ccs,CTCR-P
m84074_240804_073425_s4/261756541/ccs,CTCR-P
m84074_240804_073425_s4/261819554/ccs,CTCR-P
m84074_240804_073425_s4/242814049/ccs,CTCR-P
m84074_240804_073425_s4/242226283/ccs,CTCR-P
m84074_240804_073425_s4/257036652/ccs,CTCR-P
m84074_240804_073425_s4/238227402/ccs,CTCR-P
m84074_240804_073425_s4/239603974/ccs,CTCR-P
m84074_240804_073425_s4/241044727/ccs,CTCR-P
m84074_240804_073425_s4/263262407/ccs,CTCR-P
m84074_240804_073425_s4/221386348/ccs,CTCR-P
m84074_240804_073425_s4/259462247/ccs,CTCR-P
m84074_240804_073425_s4/240588127/ccs,CTCR-P
m84074_240804_073425_s4/217386983/ccs,CTCR-P
m84074_240804_073425_s4/260771773/ccs,CTCR-P
m84074_240804_073425_s4/253039753/ccs,CTCR-P
m84074_240804_073425_s4/239801547/ccs,CTCR-P
m84074_240804_073425_s4/259724135/ccs,CTCR-P
m84074_240804_073425_s4/241897056/ccs,CTCR-P
m84074_240804_073425_s4/248648174/ccs,CTCR-P
m84074_240804_073425_s4/221910503/ccs,CTCR-P
m84074_240804_073425_s4/223156042/ccs,CTCR-P
m84074_240804_073425_s4/239998455/ccs,CTCR-P
m84074_240804_073425_s4/252776595/ccs,CTCR-P
m84074_240804_073425_s4/259658374/ccs,CTCR-P
m84074_240804_073425_s4/256773227/ccs,CTCR-P
m84074_240804_073425_s4/258281551/ccs,CTCR-P
m84074_240804_073425_s4/260772390/ccs,CTCR-P
m84074_240804_073425_s4/216534335/ccs,CTCR-P
m84074_240804_073425_s4/239341689/ccs,CTCR-P
m84074_240804_073425_s4/260576107/ccs,CTCR-P
m84074_240804_073425_s4/246615626/ccs,CTCR-P
m84074_240804_073425_s4/249564984/ccs,CTCR-P
m84074_240804_073425_s4/240850262/ccs,CTCR-P
m84074_240804_073425_s4/259724352/ccs,CTCR-P
m84074_240804_073425_s4/216927858/ccs,CTCR-P
m84074_240804_073425_s4/256314490/ccs,CTCR-P
m84074_240804_073425_s4/255528772/ccs,CTCR-P
m84074_240804_073425_s4/210898447/ccs,CTCR-P
m84074_240804_073425_s4/211291881/ccs,CTCR-P
m84074_240804_073425_s4/249040556/ccs,CTCR-P
m84074_240804_073425_s4/220205335/ccs,CTCR-P
m84074_240804_073425_s4/266932541/ccs,CTCR-P
m84074_240804_073425_s4/221580663/ccs,CTCR-P
m84074_240804_073425_s4/251989692/ccs,CTCR-P
m84074_240804_073425_s4/238489759/ccs,CTCR-P
m84074_240804_073425_s4/265293297/ccs,CTCR-P
m84074_240804_073425_s4/266998703/ccs,CTCR-P
m84074_240804_073425_s4/249630290/ccs,CTCR-P
m84074_240804_073425_s4/253629849/ccs,CTCR-P
m84074_240804_073425_s4/245831599/ccs,CTCR-P
m84074_240804_073425_s4/265818231/ccs,CTCR-P
m84074_240804_073425_s4/246353863/ccs,CTCR-P
m84074_240804_073425_s4/248256205/ccs,CTCR-P
m84074_240804_073425_s4/239930984/ccs,CTCR-P
m84074_240804_073425_s4/253956235/ccs,CTCR-P
m84074_240804_073425_s4/250678846/ccs,CTCR-P
m84074_240804_073425_s4/259004048/ccs,CTCR-P
m84074_240804_073425_s4/245896734/ccs,CTCR-P
m84074_240804_073425_s4/244125811/ccs,CTCR-P
m84074_240804_073425_s4/265294568/ccs,CTCR-P
m84074_240804_073425_s4/248384827/ccs,CTCR-P
m84074_240804_073425_s4/247270995/ccs,CTCR-P
m84074_240804_073425_s4/263000307/ccs,CTCR-P
m84074_240804_073425_s4/243338805/ccs,CTCR-P
m84074_240804_073425_s4/268047239/ccs,CTCR-P
m84074_240804_073425_s4/221517072/ccs,CTCR-P
m84074_240804_073425_s4/244715654/ccs,CTCR-P
m84074_240804_073425_s4/255593918/ccs,CTCR-P
m84074_240804_073425_s4/255071423/ccs,CTCR-P
m84074_240804_073425_s4/216927535/ccs,CTCR-P
m84074_240804_073425_s4/220597632/ccs,CTCR-P
m84074_240804_073425_s4/261492510/ccs,CTCR-P
m84074_240804_073425_s4/248714908/ccs,CTCR-P
m84074_240804_073425_s4/252120878/ccs,CTCR-P
m84074_240804_073425_s4/256972207/ccs,CTCR-P
m84074_240804_073425_s4/227741194/ccs,CTCR-P
m84074_240804_073425_s4/248581129/ccs,CTCR-P
m84074_240804_073425_s4/247076303/ccs,CTCR-P
m84074_240804_073425_s4/261688763/ccs,CTCR-P
m84074_240804_073425_s4/223349850/ccs,CTCR-P
m84074_240804_073425_s4/251073239/ccs,CTCR-P
m84074_240804_073425_s4/259396618/ccs,CTCR-P
m84074_240804_073425_s4/250811113/ccs,CTCR-P
m84074_240804_073425_s4/267587277/ccs,CTCR-P
m84074_240804_073425_s4/210966333/ccs,CTCR-P
m84074_240804_073425_s4/243535401/ccs,CTCR-P
m84074_240804_073425_s4/265687762/ccs,CTCR-P
m84074_240804_073425_s4/246157232/ccs,CTCR-P
m84074_240804_073425_s4/266474382/ccs,CTCR-P
m84074_240804_073425_s4/228856230/ccs,CTCR-P
m84074_240804_073425_s4/241504609/ccs,CTCR-P
m84074_240804_073425_s4/240324651/ccs,CTCR-P
m84074_240804_073425_s4/257494248/ccs,CTCR-P
m84074_240804_073425_s4/244257206/ccs,CTCR-P
m84074_240804_073425_s4/261753884/ccs,CTCR-P
m84074_240804_073425_s4/252317323/ccs,CTCR-P
m84074_240804_073425_s4/221711617/ccs,CTCR-P
m84074_240804_073425_s4/247468355/ccs,CTCR-P
m84074_240804_073425_s4/218041776/ccs,CTCR-P
m84074_240804_073425_s4/253235905/ccs,CTCR-P
m84074_240804_073425_s4/242683916/ccs,CTCR-P
m84074_240804_073425_s4/211751006/ccs,CTCR-P
m84074_240804_073425_s4/244848449/ccs,CTCR-P
m84074_240804_073425_s4/246158837/ccs,CTCR-P
m84074_240804_073425_s4/254874622/ccs,CTCR-P
m84074_240804_073425_s4/245108983/ccs,CTCR-P
m84074_240804_073425_s4/247403958/ccs,CTCR-P
m84074_240804_073425_s4/266080355/ccs,CTCR-P
m84074_240804_073425_s4/266146409/ccs,CTCR-P
m84074_240804_073425_s4/251400333/ccs,CTCR-P
